User ID,Gender,Age,EstimatedSalary,Purchased,Occupation,Education Level,Marital Status
15714658,Male,51,72502,1,Manager,PhD,Single
15599081,Female,46,33007,1,Artist,Master,Divorced
15663939,Female,28,104414,1,Artist,High School,Widowed
15746737,Male,21,51656,0,Clerk,PhD,Single
15679651,Female,25,10000,0,Technician,High School,Divorced
15814004,Male,30,53612,0,Manager,PhD,Divorced
15757632,Female,42,48092,0,Chef,High School,Married
15654230,Female,52,140789,1,Chef,PhD,Married
15814816,Male,31,98675,0,Doctor,Bachelor,Widowed
15591915,Female,34,78519,0,Doctor,Bachelor,Single
15595324,Female,29,76417,0,Salesperson,Master,Single
15614827,Female,38,80447,0,Engineer,High School,Married
15722061,Female,48,124282,1,Retired,Bachelor,Single
15774744,Male,60,110955,1,Manager,Master,Single
15646936,Male,55,74481,1,Technician,PhD,Married
15735878,Male,54,150000,1,Artist,Master,Single
15644296,Female,34,66228,0,Teacher,High School,Divorced
15679297,Male,33,86176,0,Artist,Master,Single
15622833,Female,34,48416,0,Engineer,Bachelor,Single
15792102,Female,24,74351,0,Salesperson,Bachelor,Divorced
15735878,Male,52,150000,1,Engineer,Bachelor,Married
15814553,Male,54,51043,1,Teacher,High School,Married
15727311,Female,38,50267,0,Teacher,High School,Single
15623502,Male,38,56105,0,Chef,Bachelor,Married
15623502,Male,35,63795,0,Chef,Master,Widowed
15757837,Male,38,68640,0,Engineer,Master,Divorced
15606472,Male,60,18564,1,Chef,High School,Widowed
15668504,Female,19,82129,0,Clerk,PhD,Widowed
15666675,Female,48,141718,0,Doctor,PhD,Married
15775562,Female,26,32763,0,Technician,High School,Widowed
15774744,Male,60,87093,1,Technician,Master,Divorced
15577514,Male,41,143565,1,Teacher,PhD,Divorced
15581654,Female,34,33180,0,Teacher,High School,Divorced
15587177,Male,39,87854,0,Doctor,High School,Single
15715160,Male,26,42716,0,Artist,Master,Married
15582066,Male,41,49335,0,Retired,High School,Single
15736397,Female,60,34159,1,Salesperson,Bachelor,Divorced
15628972,Male,21,95341,0,Salesperson,PhD,Single
15666141,Female,18,57436,0,Teacher,High School,Divorced
15642885,Male,20,41550,0,Doctor,High School,Married
15807837,Male,51,35757,1,Technician,Master,Married
15768293,Female,42,77193,0,Teacher,Bachelor,Single
15795298,Female,48,120102,1,Retired,Master,Divorced
15595228,Female,21,10000,0,Salesperson,High School,Single
15794253,Female,38,150000,1,Doctor,Bachelor,Widowed
15764195,Female,18,73414,0,Manager,Master,Divorced
15680752,Female,41,118337,0,Artist,High School,Married
15665416,Female,41,62831,0,Artist,High School,Widowed
15638646,Male,48,150000,0,Doctor,Master,Divorced
15602373,Male,31,67843,0,Salesperson,Bachelor,Divorced
15593715,Male,57,117713,1,Manager,Bachelor,Widowed
15786993,Female,28,71653,0,Artist,High School,Married
15600379,Male,45,73656,1,Retired,Bachelor,Married
15789863,Male,25,74466,0,Artist,High School,Divorced
15775562,Female,25,30824,0,Clerk,Bachelor,Married
15601550,Female,35,43102,0,Chef,High School,Divorced
15699619,Male,33,100532,1,Manager,High School,Divorced
15760570,Male,37,89494,0,Artist,PhD,Married
15587013,Male,20,105947,0,Teacher,PhD,Widowed
15584545,Female,29,59932,0,Retired,High School,Married
15671387,Female,42,38702,0,Retired,High School,Married
15636023,Male,46,98680,0,Manager,PhD,Single
15680587,Male,34,111564,1,Retired,High School,Widowed
15755018,Male,34,38800,0,Salesperson,Master,Married
15759066,Female,30,77654,0,Artist,PhD,Single
15795224,Female,38,150000,1,Manager,PhD,Widowed
15691863,Female,49,51419,1,Manager,Bachelor,Married
15598840,Female,30,129900,1,Retired,Master,Single
15780572,Female,51,117018,1,Doctor,Bachelor,Married
15746737,Male,18,37734,0,Artist,High School,Single
15724402,Female,18,114319,0,Doctor,Bachelor,Married
15699619,Male,37,106184,1,Chef,Master,Married
15605000,Female,57,77620,0,Teacher,High School,Married
15811613,Female,37,83814,0,Chef,Master,Divorced
15807481,Male,25,122452,0,Doctor,Master,Single
15622833,Female,36,19965,0,Technician,Bachelor,Divorced
15707634,Male,46,19606,1,Retired,Master,Divorced
15725660,Male,28,129944,0,Doctor,PhD,Single
15778368,Male,52,111965,1,Doctor,Master,Widowed
15603246,Female,25,72579,0,Doctor,High School,Widowed
15668521,Female,47,64042,1,Manager,PhD,Divorced
15694879,Male,38,131704,1,Retired,Master,Married
15723373,Male,36,58199,0,Manager,High School,Divorced
15694395,Female,25,27768,0,Clerk,Master,Divorced
15707634,Male,47,48496,1,Engineer,Bachelor,Married
15587013,Male,23,131774,0,Doctor,PhD,Married
15707596,Female,59,46311,0,Clerk,PhD,Married
15678201,Male,50,57922,1,Clerk,Bachelor,Widowed
15688172,Female,60,80167,1,Technician,PhD,Married
15721007,Female,43,67600,1,Teacher,High School,Divorced
15614187,Male,46,64972,1,Retired,Bachelor,Single
15591433,Male,36,57580,0,Teacher,Master,Single
15789432,Female,38,87943,0,Teacher,Master,Widowed
15636428,Female,30,96131,0,Clerk,Bachelor,Married
15603319,Male,32,70181,0,Doctor,Bachelor,Married
15571059,Female,36,40523,0,Technician,Master,Married
15603319,Male,36,31532,0,Clerk,Bachelor,Single
15670615,Male,45,33396,1,Technician,Master,Married
15670619,Male,23,91597,0,Teacher,Bachelor,Divorced
15581282,Male,39,116044,0,Doctor,Master,Widowed
15745232,Male,26,43884,0,Chef,PhD,Single
15586757,Male,41,150000,1,Artist,PhD,Widowed
15583137,Male,43,72756,0,Engineer,High School,Divorced
15592570,Male,47,20937,1,Chef,Bachelor,Single
15662901,Male,22,64206,0,Retired,Master,Single
15756820,Female,25,10000,0,Clerk,High School,Widowed
15709476,Male,18,16484,0,Retired,High School,Widowed
15574372,Female,58,49506,1,Teacher,Bachelor,Single
15673539,Male,41,83619,1,Artist,Master,Divorced
15603319,Male,34,90252,0,Doctor,PhD,Widowed
15718071,Male,24,43531,0,Retired,Master,Single
15619407,Female,38,117708,0,Artist,Master,Divorced
15663249,Female,55,28494,1,Salesperson,PhD,Divorced
15594041,Female,47,70048,1,Manager,PhD,Married
15783029,Male,31,76960,0,Artist,High School,Married
15705298,Female,42,119026,1,Teacher,Master,Widowed
15598044,Female,28,87976,0,Technician,Master,Widowed
15610801,Male,40,92338,0,Engineer,Master,Divorced
15810075,Female,41,36320,0,Retired,PhD,Widowed
15575002,Female,36,49086,0,Chef,High School,Divorced
15733964,Female,35,71161,0,Engineer,Bachelor,Single
15685576,Male,29,10479,0,Chef,Bachelor,Divorced
15800061,Female,30,59629,0,Manager,High School,Married
15814553,Male,56,47336,1,Artist,High School,Divorced
15807837,Male,49,18621,1,Technician,Bachelor,Married
15776733,Female,29,44189,0,Chef,Master,Married
15707634,Male,48,55092,1,Manager,Master,Single
15724402,Female,18,84980,0,Teacher,Bachelor,Divorced
15810075,Female,42,68616,0,Manager,Master,Divorced
15715622,Female,45,126849,1,Salesperson,High School,Divorced
15798850,Male,25,76223,0,Clerk,Master,Divorced
15745232,Male,27,32092,0,Teacher,Bachelor,Divorced
15792818,Male,51,37141,1,Artist,Master,Widowed
15764195,Female,18,64915,0,Doctor,High School,Divorced
15744279,Male,35,79503,1,Retired,Bachelor,Widowed
15674206,Male,32,71108,0,Technician,Master,Married
15723373,Male,36,98913,0,Doctor,PhD,Single
15720745,Female,35,139541,1,Technician,Master,Divorced
15709441,Female,34,41098,0,Salesperson,Bachelor,Married
15578006,Male,25,92830,0,Engineer,Master,Divorced
15594577,Male,25,12545,0,Clerk,Master,Single
15725794,Female,39,48501,0,Clerk,Bachelor,Married
15662901,Male,18,78020,0,Salesperson,Master,Married
15680587,Male,36,116506,1,Retired,High School,Single
15593014,Male,29,79157,0,Doctor,High School,Married
15610140,Female,34,29676,0,Engineer,High School,Single
15639277,Male,22,33301,0,Artist,PhD,Divorced
15576219,Male,39,35649,0,Retired,Master,Widowed
15746203,Female,47,150000,1,Chef,PhD,Married
15687491,Male,33,119476,1,Artist,PhD,Single
15602373,Male,32,86622,0,Teacher,Master,Married
15602373,Male,30,94402,0,Doctor,High School,Divorced
15704987,Male,32,44502,0,Doctor,Bachelor,Widowed
15631912,Female,26,67257,0,Chef,High School,Widowed
15609669,Female,58,95145,1,Technician,PhD,Married
15687491,Male,32,126510,1,Doctor,High School,Widowed
15577178,Female,20,81561,0,Engineer,Bachelor,Divorced
15809347,Female,41,101615,0,Engineer,Master,Married
15717560,Female,40,84417,0,Artist,PhD,Married
15674206,Male,32,61103,0,Chef,High School,Single
15699247,Male,34,80012,0,Technician,PhD,Divorced
15593014,Male,30,49448,0,Teacher,High School,Married
15672091,Female,21,33207,0,Chef,PhD,Married
15685576,Male,24,32549,0,Doctor,High School,Married
15671655,Female,36,10000,0,Chef,High School,Married
15699619,Male,33,103840,1,Teacher,Bachelor,Widowed
15670619,Male,28,85475,0,Retired,PhD,Single
15666141,Female,19,47720,0,Clerk,High School,Single
15746139,Male,21,66425,0,Chef,High School,Married
15708196,Male,49,67551,0,Retired,PhD,Married
15734161,Female,34,109261,1,Engineer,Bachelor,Single
15746203,Female,49,150000,1,Doctor,PhD,Married
15603319,Male,36,72821,0,Doctor,Bachelor,Divorced
15727696,Male,33,150000,1,Doctor,Bachelor,Widowed
15638003,Female,32,66397,0,Teacher,PhD,Divorced
15596522,Male,50,82144,1,Chef,Bachelor,Divorced
15724858,Male,25,89621,0,Clerk,Master,Widowed
15642885,Male,23,15186,0,Technician,Master,Widowed
15674206,Male,36,107152,0,Doctor,Master,Divorced
15792102,Female,24,70990,0,Chef,High School,Married
15746422,Female,24,119984,0,Doctor,Bachelor,Widowed
15570932,Male,36,90543,0,Clerk,High School,Divorced
15701537,Male,44,150000,1,Manager,Bachelor,Single
15727311,Female,35,71105,0,Chef,Master,Divorced
15753102,Female,34,102173,1,Chef,Master,Married
15622833,Female,32,58506,0,Manager,PhD,Widowed
15619465,Female,48,47249,1,Engineer,Bachelor,Married
15579781,Female,26,29773,0,Clerk,Bachelor,Divorced
15637593,Male,38,57464,1,Retired,Bachelor,Single
15707596,Female,60,33438,0,Teacher,High School,Married
15768816,Male,25,114024,0,Engineer,Master,Married
15622171,Male,38,45348,0,Technician,Bachelor,Married
15747097,Female,40,74948,0,Chef,Bachelor,Widowed
15657163,Male,37,47491,0,Salesperson,High School,Widowed
15625395,Male,57,18065,1,Clerk,High School,Single
15660541,Male,39,48157,0,Retired,Master,Divorced
15746203,Female,49,150000,1,Artist,PhD,Single
15792818,Male,52,32756,1,Salesperson,Master,Widowed
15668575,Female,23,57832,0,Engineer,High School,Divorced
15810075,Female,43,29459,0,Artist,High School,Divorced
15613014,Female,54,58955,1,Engineer,Bachelor,Widowed
15798850,Male,25,59825,0,Chef,High School,Widowed
15665760,Male,36,148750,1,Manager,PhD,Married
15753102,Female,38,91045,1,Chef,Bachelor,Married
15704583,Male,47,39011,1,Artist,PhD,Single
15724858,Male,28,96272,0,Engineer,High School,Married
15709441,Female,33,11597,0,Retired,High School,Divorced
15667742,Male,37,24833,0,Technician,High School,Widowed
15624510,Male,20,10000,0,Artist,High School,Married
15610140,Female,32,27098,0,Artist,Master,Widowed
15727696,Male,32,150000,1,Engineer,Master,Widowed
15622478,Male,48,50299,0,Technician,PhD,Married
15627220,Male,39,79550,0,Salesperson,Master,Married
15795298,Female,49,127136,1,Teacher,High School,Divorced
15606274,Female,27,59109,0,Salesperson,Master,Widowed
15619653,Male,37,79318,0,Doctor,High School,Widowed
15636023,Male,47,108806,0,Doctor,Master,Married
15791174,Male,46,59626,0,Chef,Master,Married
15673539,Male,45,66984,1,Retired,Master,Married
15708196,Male,46,93696,0,Manager,Bachelor,Married
15569641,Female,57,131838,1,Engineer,PhD,Married
15789109,Female,33,84514,0,Retired,High School,Widowed
15721592,Male,41,62400,0,Chef,High School,Widowed
15672330,Male,49,59016,1,Manager,Master,Widowed
15708196,Male,46,70538,0,Clerk,PhD,Divorced
15807525,Female,60,21850,1,Salesperson,Bachelor,Single
15745232,Male,29,10337,0,Clerk,High School,Married
15684801,Male,21,82492,0,Manager,High School,Married
15789863,Male,30,100616,0,Artist,Master,Married
15584320,Female,40,150000,1,Doctor,Master,Single
15600379,Male,46,81432,1,Retired,PhD,Divorced
15760570,Male,38,105706,0,Doctor,Bachelor,Married
15795224,Female,37,120092,1,Chef,Bachelor,Widowed
15638003,Female,37,87627,0,Engineer,PhD,Married
15584545,Female,30,91339,0,Technician,PhD,Married
15768151,Female,57,88412,1,Salesperson,High School,Married
15701537,Male,43,150000,1,Technician,Master,Widowed
15722061,Female,52,150000,1,Engineer,Bachelor,Widowed
15727467,Male,58,95187,1,Manager,Master,Married
15596522,Male,49,89300,1,Technician,PhD,Married
15678168,Female,38,63547,0,Manager,Bachelor,Married
15693264,Male,38,91945,0,Doctor,Master,Married
15787550,Male,42,92904,0,Engineer,PhD,Married
15750839,Female,28,82445,1,Retired,Master,Single
15811177,Female,32,83219,0,Manager,High School,Married
15787550,Male,41,67597,0,Artist,Master,Divorced
15583137,Male,40,53946,0,Retired,PhD,Married
15672091,Female,18,11489,0,Chef,Bachelor,Single
15809347,Female,43,67318,0,Artist,Bachelor,Single
15673619,Male,23,73403,0,Clerk,Bachelor,Married
15699619,Male,37,96851,1,Clerk,PhD,Married
15589449,Male,41,117251,1,Artist,PhD,Divorced
15745083,Male,25,88960,0,Teacher,Master,Single
15705113,Male,44,28686,1,Manager,High School,Divorced
15699284,Female,28,23269,0,Clerk,PhD,Married
15663161,Male,38,65535,1,Clerk,High School,Widowed
15679760,Male,25,10000,0,Retired,High School,Divorced
15809347,Female,40,60946,0,Technician,Bachelor,Single
15798850,Male,24,50111,0,Retired,High School,Divorced
15789815,Male,28,140656,1,Clerk,Master,Divorced
15697424,Female,43,15613,0,Retired,Master,Married
15614827,Female,37,86581,0,Doctor,High School,Single
15801336,Female,42,139012,1,Engineer,PhD,Divorced
15768293,Female,39,113833,0,Doctor,Bachelor,Married
15750447,Male,40,41514,1,Retired,High School,Married
15734312,Male,40,83956,0,Chef,PhD,Widowed
15706185,Female,26,21184,0,Retired,Master,Divorced
15674331,Male,38,64754,0,Chef,PhD,Divorced
15744919,Female,26,125223,0,Doctor,PhD,Single
15725794,Female,37,59213,0,Clerk,Master,Divorced
15665760,Male,36,147661,1,Manager,Master,Married
15629885,Female,40,92741,0,Doctor,High School,Widowed
15578006,Male,23,49618,0,Chef,High School,Divorced
15729054,Female,25,150000,1,Engineer,Master,Single
15710257,Female,33,17094,0,Teacher,High School,Single
15738448,Female,32,60809,0,Technician,High School,Widowed
15610140,Female,28,21564,0,Manager,High School,Married
15699247,Male,29,75226,0,Salesperson,Bachelor,Widowed
15622585,Male,39,88343,1,Technician,Bachelor,Single
15668504,Female,22,92502,0,Engineer,High School,Divorced
15715541,Female,25,84669,0,Technician,Master,Married
15652400,Female,35,43783,0,Retired,PhD,Married
15666675,Female,47,98445,0,Manager,High School,Single
15671766,Female,23,60681,0,Clerk,Bachelor,Widowed
15610140,Female,31,46277,0,Doctor,Bachelor,Divorced
15795224,Female,34,107485,1,Chef,High School,Widowed
15792008,Male,27,10467,0,Salesperson,Bachelor,Widowed
15772073,Female,52,126494,1,Chef,High School,Single
15600575,Male,23,45832,0,Salesperson,PhD,Single
15789815,Male,27,144353,1,Salesperson,Bachelor,Single
15811613,Female,39,90225,0,Engineer,Bachelor,Married
15649668,Male,39,50360,0,Clerk,High School,Widowed
15697424,Female,48,31666,0,Chef,PhD,Divorced
15660866,Female,60,110014,1,Salesperson,Master,Widowed
15733883,Male,50,47105,1,Engineer,Bachelor,Single
15591433,Male,37,29214,0,Clerk,High School,Widowed
15730688,Male,41,46829,0,Chef,Bachelor,Single
15589715,Female,47,114658,1,Technician,Master,Married
15655123,Female,23,32083,0,Engineer,Bachelor,Married
15789432,Female,44,97100,0,Engineer,Bachelor,Married
15764195,Female,18,21812,0,Retired,Bachelor,Married
15574372,Female,56,73742,1,Manager,PhD,Married
15789432,Female,39,62298,0,Salesperson,High School,Widowed
15814004,Male,26,31778,0,Manager,Bachelor,Single
15704583,Male,46,61141,1,Doctor,Bachelor,Married
15697424,Female,48,29115,0,Artist,Master,Single
15619087,Female,33,57366,0,Manager,High School,Single
15764419,Female,26,10000,0,Technician,Bachelor,Divorced
15811177,Female,37,68096,0,Retired,Master,Widowed
15757632,Female,36,53219,0,Retired,PhD,Divorced
15582492,Male,27,150000,1,Engineer,PhD,Single
15694946,Male,25,56743,0,Manager,High School,Widowed
15622171,Male,40,91691,0,Doctor,Master,Widowed
15574372,Female,59,94186,1,Doctor,PhD,Divorced
15724536,Female,46,125395,1,Doctor,Bachelor,Widowed
15757837,Male,38,10000,0,Retired,High School,Single
15701537,Male,44,138165,1,Technician,Bachelor,Married
15798659,Female,32,63513,0,Technician,Master,Divorced
15668521,Female,49,70326,1,Doctor,Master,Divorced
15747097,Female,38,85483,0,Artist,Master,Widowed
15756820,Female,31,30451,0,Artist,High School,Divorced
15675949,Female,30,130000,1,Technician,High School,Single
15691863,Female,49,67939,1,Manager,PhD,Divorced
15600575,Male,25,61569,0,Manager,Master,Married
15741049,Male,39,115225,0,Doctor,PhD,Widowed
15792818,Male,49,55648,1,Manager,PhD,Widowed
15672091,Female,18,22210,0,Artist,Bachelor,Married
15709441,Female,36,37830,0,Salesperson,Bachelor,Divorced
15694395,Female,21,42278,0,Manager,Bachelor,Married
15721007,Female,42,91542,1,Engineer,High School,Divorced
15621083,Female,50,49732,1,Doctor,High School,Married
15795298,Female,49,150000,1,Doctor,Master,Widowed
15761950,Female,46,150000,1,Doctor,Master,Single
15760570,Male,35,71591,0,Clerk,Master,Single
15741094,Male,22,10000,0,Chef,High School,Married
15601550,Female,33,55034,0,Teacher,Bachelor,Widowed
15652400,Female,39,55711,0,Salesperson,Master,Single
15725660,Male,29,84326,0,Teacher,Bachelor,Widowed
15780572,Female,50,101447,1,Artist,PhD,Divorced
15631159,Male,46,43134,1,Engineer,Bachelor,Divorced
15577806,Male,41,78356,1,Clerk,Master,Single
15746737,Male,18,50110,0,Artist,Bachelor,Single
15609637,Female,39,69190,0,Retired,PhD,Single
15587419,Female,42,116091,1,Manager,PhD,Widowed
15685346,Male,55,150000,1,Doctor,High School,Single
15577514,Male,44,117353,1,Technician,Bachelor,Widowed
15711218,Male,33,100667,0,Manager,Bachelor,Single
15574305,Male,33,51441,0,Technician,Master,Divorced
15756820,Female,29,67227,0,Doctor,Bachelor,Married
15721835,Male,40,70914,0,Chef,PhD,Single
15779529,Female,59,150000,1,Doctor,PhD,Married
15685536,Male,38,98373,0,Engineer,PhD,Married
15707596,Female,58,54599,0,Teacher,Master,Divorced
15749381,Female,58,61764,1,Doctor,Master,Married
15796351,Male,34,128494,1,Chef,PhD,Widowed
15671766,Female,25,85509,0,Salesperson,PhD,Widowed
15694453,Male,42,19948,0,Retired,Bachelor,Single
15603942,Female,50,137538,0,Salesperson,Master,Married
15783029,Male,28,96075,0,Chef,Master,Divorced
15672330,Male,48,41427,1,Chef,PhD,Single
15809347,Female,43,87885,0,Doctor,High School,Single
15750447,Male,35,57758,1,Salesperson,High School,Divorced
15651983,Male,33,125484,1,Engineer,High School,Widowed
15750447,Male,39,78961,1,Salesperson,Master,Married
15638646,Male,46,150000,0,Engineer,Master,Widowed
15806901,Female,57,51264,1,Artist,PhD,Widowed
15695679,Female,41,56560,0,Technician,Master,Married
15807481,Male,29,60813,0,Salesperson,High School,Widowed
15704987,Male,34,26608,0,Engineer,High School,Divorced
15613014,Female,53,29588,1,Salesperson,Bachelor,Single
15723373,Male,37,86346,0,Manager,PhD,Single
15723373,Male,34,56454,0,Teacher,Bachelor,Single
15684861,Male,35,53914,0,Chef,Bachelor,Married
15684801,Male,25,63670,0,Salesperson,High School,Widowed
15595135,Female,22,55530,0,Artist,High School,Widowed
15638963,Female,20,47658,0,Retired,Bachelor,Widowed
15810800,Female,38,48899,0,Clerk,Master,Married
15736397,Female,60,55150,1,Engineer,Bachelor,Married
15574372,Female,56,53780,1,Engineer,High School,Married
15789432,Female,38,67039,0,Teacher,High School,Divorced
15654574,Female,23,73120,0,Salesperson,Bachelor,Divorced
15599081,Female,43,31943,1,Artist,Master,Widowed
15635893,Male,58,46296,1,Artist,Bachelor,Single
15728773,Male,24,51287,0,Teacher,High School,Widowed
15666675,Female,47,131670,0,Doctor,Master,Single
15776733,Female,29,44299,0,Teacher,Bachelor,Married
15792102,Female,24,103452,0,Teacher,PhD,Divorced
15583681,Male,34,136773,1,Artist,PhD,Married
15798659,Female,30,58611,0,Teacher,Bachelor,Married
15715160,Male,25,53945,0,Manager,Master,Married
15768151,Female,57,117735,1,Salesperson,PhD,Married
15619407,Female,40,106855,0,Artist,High School,Widowed
15660866,Female,56,126819,1,Doctor,Bachelor,Divorced
15761950,Female,45,148286,1,Teacher,Master,Married
15753874,Female,38,91430,0,Artist,PhD,Single
15627220,Male,36,73209,0,Chef,Master,Divorced
15769596,Female,56,85635,1,Retired,Bachelor,Married
15798659,Female,33,67394,0,Artist,Master,Divorced
15757632,Female,36,105961,0,Doctor,PhD,Married
15673367,Female,28,13251,0,Clerk,High School,Single
15782530,Female,31,132538,0,Doctor,High School,Widowed
15666141,Female,18,90711,0,Engineer,Bachelor,Divorced
15667417,Female,55,142976,1,Doctor,Master,Widowed
15672091,Female,22,16764,0,Chef,Bachelor,Single
15612465,Male,38,87593,0,Teacher,Master,Widowed
15678201,Male,48,111296,1,Engineer,PhD,Married
15619087,Female,39,45342,0,Technician,Master,Single
15627220,Male,39,90014,0,Manager,Bachelor,Widowed
15638003,Female,38,25601,0,Retired,Bachelor,Married
15654230,Female,52,150000,1,Doctor,Bachelor,Divorced
15586996,Female,41,53830,0,Clerk,Bachelor,Single
15680752,Female,45,119162,0,Artist,High School,Divorced
15779529,Female,60,138991,1,Doctor,Bachelor,Single
15688172,Female,60,81247,1,Artist,Master,Married
15728773,Male,29,35442,0,Retired,Bachelor,Widowed
15717893,Female,41,60541,0,Artist,High School,Married
15624510,Male,18,11151,0,Teacher,High School,Divorced
15694453,Male,39,36186,0,Clerk,Master,Divorced
15708228,Male,37,23852,0,Artist,Bachelor,Single
15612465,Male,38,114378,0,Doctor,Master,Widowed
15649668,Male,41,93374,0,Artist,Master,Single
15642885,Male,21,16178,0,Chef,Bachelor,Single
15669656,Male,28,25669,0,Artist,Master,Widowed
15809347,Female,39,66854,0,Technician,Master,Single
15692819,Female,56,51499,1,Manager,PhD,Married
15789863,Male,29,74253,0,Clerk,Bachelor,Divorced
15584545,Female,32,90366,0,Salesperson,Master,Widowed
15785170,Female,42,48674,0,Clerk,High School,Married
15586996,Female,42,64727,0,Teacher,High School,Married
15730448,Male,25,103749,0,Teacher,PhD,Widowed
15621083,Female,51,66027,1,Doctor,Master,Single
15695679,Female,38,72718,0,Artist,Master,Married
15594577,Male,22,11416,0,Retired,Master,Divorced
15779581,Male,29,48810,0,Teacher,Master,Single
15775335,Male,57,57223,1,Salesperson,Bachelor,Divorced
15603942,Female,51,135861,0,Clerk,PhD,Widowed
15774727,Female,31,78658,0,Engineer,High School,Divorced
15814004,Male,24,19572,0,Technician,Master,Widowed
15642885,Male,24,10000,0,Technician,High School,Widowed
15629885,Female,42,97719,0,Doctor,High School,Widowed
15814816,Male,30,76280,0,Engineer,High School,Single
15750839,Female,24,70833,1,Retired,High School,Widowed
15579781,Female,30,40351,0,Technician,Bachelor,Widowed
15672821,Female,56,130004,1,Salesperson,Master,Widowed
15691808,Female,40,73198,0,Clerk,PhD,Divorced
15570932,Male,36,105641,0,Technician,Bachelor,Single
15736228,Male,41,38663,0,Technician,High School,Single
15589715,Female,49,119494,1,Clerk,PhD,Single
15779529,Female,60,124822,1,Doctor,High School,Widowed
15574305,Male,38,32388,0,Clerk,High School,Single
15609669,Female,60,84926,1,Clerk,Master,Single
15694395,Female,27,20177,0,Artist,High School,Widowed
15748589,Female,42,29668,1,Retired,Bachelor,Single
15591433,Male,35,40698,0,Chef,High School,Divorced
15711218,Male,34,74549,0,Clerk,Bachelor,Divorced
15569641,Female,60,70610,1,Retired,Bachelor,Widowed
15744529,Male,30,40763,0,Clerk,PhD,Divorced
15671766,Female,26,106084,0,Doctor,Bachelor,Divorced
15730688,Male,42,57679,0,Technician,PhD,Widowed
15747043,Male,47,120665,1,Chef,Master,Married
15750335,Female,38,62582,0,Engineer,High School,Divorced
15629885,Female,42,82104,0,Manager,High School,Married
15704987,Male,33,30824,0,Artist,PhD,Widowed
15678201,Male,45,68496,1,Chef,Bachelor,Married
15776733,Female,31,44392,0,Technician,PhD,Married
15721592,Male,43,66825,0,Retired,Master,Widowed
15774744,Male,60,74562,1,Retired,Master,Single
15629739,Female,44,31204,1,Retired,Bachelor,Married
15670615,Male,47,32459,1,Technician,Master,Married
15587177,Male,40,85116,0,Manager,Master,Divorced
15774744,Male,60,109558,1,Manager,PhD,Divorced
15631070,Female,39,47390,0,Clerk,Bachelor,Divorced
15605000,Female,60,90239,0,Engineer,High School,Widowed
15768293,Female,45,98686,0,Teacher,PhD,Married
15708228,Male,32,10000,0,Clerk,High School,Single
15619465,Female,45,55303,1,Manager,PhD,Single
15610801,Male,43,66146,0,Artist,Bachelor,Widowed
15574372,Female,55,79966,1,Engineer,Master,Divorced
15722758,Male,28,32801,0,Artist,PhD,Widowed
15591279,Male,35,105833,0,Engineer,Master,Single
15748589,Female,42,54184,1,Salesperson,PhD,Widowed
15619465,Female,46,10000,1,Retired,Bachelor,Married
15606274,Female,25,96077,0,Doctor,Master,Divorced
15649487,Male,47,14585,1,Teacher,High School,Married
15794493,Male,42,82097,0,Doctor,Bachelor,Married
15745083,Male,23,70354,0,Artist,High School,Married
15617877,Female,44,92498,0,Manager,Bachelor,Divorced
15575247,Female,47,131606,1,Teacher,Bachelor,Widowed
15587013,Male,21,71436,0,Retired,Bachelor,Single
15606472,Male,60,41480,1,Artist,Master,Widowed
15678168,Female,43,20027,0,Retired,High School,Single
15772073,Female,52,150000,1,Doctor,Bachelor,Divorced
15613014,Female,53,78100,1,Doctor,PhD,Widowed
15762605,Male,25,26938,0,Technician,Master,Married
15671766,Female,26,85465,0,Manager,Bachelor,Single
15589715,Female,51,100168,1,Chef,High School,Single
15596761,Male,38,112549,1,Artist,High School,Married
15699619,Male,35,142713,1,Doctor,Master,Widowed
15667742,Male,35,57368,0,Engineer,High School,Divorced
15624755,Female,53,69761,1,Doctor,Master,Widowed
15779581,Male,27,20099,0,Clerk,High School,Married
15598044,Female,25,116515,0,Engineer,PhD,Married
15776733,Female,26,55669,0,Chef,PhD,Married
15734161,Female,37,95076,1,Manager,High School,Single
15776844,Male,32,58582,0,Retired,Bachelor,Married
15628972,Male,18,73085,0,Clerk,Master,Widowed
15596761,Male,35,124651,1,Retired,PhD,Single
15694946,Male,27,77998,0,Doctor,High School,Married
15636428,Female,32,86343,0,Retired,High School,Divorced
15667742,Male,34,53154,0,Chef,PhD,Widowed
15624755,Female,57,31483,1,Chef,PhD,Widowed
15800515,Female,35,133342,1,Doctor,High School,Single
15675949,Female,34,150000,1,Manager,PhD,Single
15629739,Female,44,81400,1,Doctor,Bachelor,Divorced
15705113,Male,45,63971,1,Doctor,Master,Divorced
15646227,Male,48,87528,1,Salesperson,Master,Single
15654296,Female,51,33114,1,Engineer,High School,Single
15573452,Female,18,27728,0,Manager,Bachelor,Divorced
15780572,Female,48,77864,1,Chef,High School,Married
15793890,Female,38,77102,0,Clerk,Master,Divorced
15685536,Male,37,83624,0,Manager,Master,Divorced
15639576,Female,49,86747,1,Retired,Bachelor,Single
15671387,Female,43,52694,0,Salesperson,High School,Divorced
15654456,Male,43,143157,1,Engineer,PhD,Divorced
15746422,Female,25,79312,0,Teacher,High School,Married
15576219,Male,39,54664,0,Teacher,Master,Married
15596522,Male,50,129451,1,Doctor,PhD,Widowed
